,listing_id,id,date,reviewer_id,reviewer_name,comments,positive,jieba,year
1201281,26336356,320303444,2018-09-08,211496949,Waveney,"Please be aware, this place is listed for a very affordable rate, which may raise some concerns. I will be the first to warn you, this place has a roach infestation. The owners of the place seem to already have previous knowledge of this, I will explain. To start, the place seems to be very clean, with 2 decent size bedrooms, along with 2 bathrooms. And a laundry; washer and dryer. After arriving at the place in the evening, we quickly showered, freshened up and went out to enjoy Los Angeles. A few hours after being out for the night, we returned to the home to an unexpected surprise of roaches. Flying roaches, crawling roaches, talking roaches, you name it. The whole apartment had roaches in different vicinities; in the bathrooms, the bedrooms, the kitchen and also the living room. We immediately packed up our belongings and contacted Airbnb in regards to getting an immediate refund, and searching for a new place to stay. The process was lengthy as it did happen at 1AM. We also contacted the host to alert them of the scenario and letting them know that we will no longer be staying there. The host did not seem to get back to us until hours later, and it was almost in a tone that was defensive as if their place possibly couldn't have roaches. In the morning, in an attempt to get us to stop canceling, the host sent a maintenance worker to come and rectify the roach situation. There were a few problems I had with that. For one, we were not notified that someone would be coming into the apartment, which brings up my next issue of the maintenance worker letting himself in the door with the key passcode that was on the door while I was half dressed standing in the living room. I felt very violated and uncomfortable, and definitely not at ease with the host and the whole situation. As the maintenance worker arrived, he immediately began doing his work, already aware of where the roach infestation started. At no point, did we discuss with the worker where the roaches were coming from, he seemed to just know right off the bat as if this has happened before. As I watched the worker complete his tasks, and leave roach traps around the kitchen, under the sink, and wherever else he placed the traps, I noticed that these traps had already been placed throughout the apartment, and they were now just being replaced with new roach traps. We as guests, unfortunately, were unaware of the roach traps and had no previous knowledge of what those were, as none of us have had roaches in our own homes, which made us extremely uncomfortable. After taking a look at what work the worker had done, after he had left we had noticed that this work has seemed to be done already, as under the kitchen sink and bedroom bathroom sink, there was what looked...",positive,"['please', ' ', 'be', ' ', 'aware', ',', ' ', 'this', ' ', 'place', ' ', 'is', ' ', 'listed', ' ', 'for', ' ', 'a', ' ', 'very', ' ', 'affordable', ' ', 'rate', ',', ' ', 'which', ' ', 'may', ' ', 'raise', ' ', 'some', ' ', 'concerns', '.', ' ', 'i', ' ', 'will', ' ', 'be', ' ', 'the', ' ', 'first', ' ', 'to', ' ', 'warn', ' ', 'you', ',', ' ', 'this', ' ', 'place', ' ', 'has', ' ', 'a', ' ', 'roach', ' ', 'infestation', '.', ' ', 'the', ' ', 'owners', ' ', 'of', ' ', 'the', ' ', 'place', ' ', 'seem', ' ', 'to', ' ', 'already', ' ', 'have', ' ', 'previous', ' ', 'knowledge', ' ', 'of', ' ', 'this', ',', ' ', 'i', ' ', 'will', ' ', 'explain', '.', ' ', 'to', ' ', 'start', ',', ' ', 'the', ' ', 'place', ' ', 'seems', ' ', 'to', ' ', 'be', ' ', 'very', ' ', 'clean', ',', ' ', 'with', ' ', '2', ' ', 'decent', ' ', 'size', ' ', 'bedrooms', ',', ' ', 'along', ' ', 'with', ' ', '2', ' ', 'bathrooms', '.', ' ', 'and', ' ', 'a', ' ', 'laundry', ';', ' ', 'washer', ' ', 'and', ' ', 'dryer', '.', ' ', 'after', ' ', 'arriving', ' ', 'at', ' ', 'the', ' ', 'place', ' ', 'in', ' ', 'the', ' ', 'evening', ',', ' ', 'we', ' ', 'quickly', ' ', 'showered', ',', ' ', 'freshened', ' ', 'up', ' ', 'and', ' ', 'went', ' ', 'out', ' ', 'to', ' ', 'enjoy', ' ', 'los', ' ', 'angeles', '.', ' ', 'a', ' ', 'few', ' ', 'hours', ' ', 'after', ' ', 'being', ' ', 'out', ' ', 'for', ' ', 'the', ' ', 'night', ',', ' ', 'we', ' ', 'returned', ' ', 'to', ' ', 'the', ' ', 'home', ' ', 'to', ' ', 'an', ' ', 'unexpected', ' ', 'surprise', ' ', 'of', ' ', 'roaches', '.', ' ', 'flying', ' ', 'roaches', ',', ' ', 'crawling', ' ', 'roaches', ',', ' ', 'talking', ' ', 'roaches', ',', ' ', 'you', ' ', 'name', ' ', 'it', '.', ' ', 'the', ' ', 'whole', ' ', 'apartment', ' ', 'had', ' ', 'roaches', ' ', 'in', ' ', 'different', ' ', 'vicinities', ';', ' ', 'in', ' ', 'the', ' ', 'bathrooms', ',', ' ', 'the', ' ', 'bedrooms', ',', ' ', 'the', ' ', 'kitchen', ' ', 'and', ' ', 'also', ' ', 'the', ' ', 'living', ' ', 'room', '.', ' ', 'we', ' ', 'immediately', ' ', 'packed', ' ', 'up', ' ', 'our', ' ', 'belongings', ' ', 'and', ' ', 'contacted', ' ', 'airbnb', ' ', 'in', ' ', 'regards', ' ', 'to', ' ', 'getting', ' ', 'an', ' ', 'immediate', ' ', 'refund', ',', ' ', 'and', ' ', 'searching', ' ', 'for', ' ', 'a', ' ', 'new', ' ', 'place', ' ', 'to', ' ', 'stay', '.', ' ', 'the', ' ', 'process', ' ', 'was', ' ', 'lengthy', ' ', 'as', ' ', 'it', ' ', 'did', ' ', 'happen', ' ', 'at', ' ', '1am', '.', ' ', 'we', ' ', 'also', ' ', 'contacted', ' ', 'the', ' ', 'host', ' ', 'to', ' ', 'alert', ' ', 'them', ' ', 'of', ' ', 'the', ' ', 'scenario', ' ', 'and', ' ', 'letting', ' ', 'them', ' ', 'know', ' ', 'that', ' ', 'we', ' ', 'will', ' ', 'no', ' ', 'longer', ' ', 'be', ' ', 'staying', ' ', 'there', '.', ' ', 'the', ' ', 'host', ' ', 'did', ' ', 'not', ' ', 'seem', ' ', 'to', ' ', 'get', ' ', 'back', ' ', 'to', ' ', 'us', ' ', 'until', ' ', 'hours', ' ', 'later', ',', ' ', 'and', ' ', 'it', ' ', 'was', ' ', 'almost', ' ', 'in', ' ', 'a', ' ', 'tone', ' ', 'that', ' ', 'was', ' ', 'defensive', ' ', 'as', ' ', 'if', ' ', 'their', ' ', 'place', ' ', 'possibly', ' ', 'couldn', ""'"", 't', ' ', 'have', ' ', 'roaches', '.', ' ', 'in', ' ', 'the', ' ', 'morning', ',', ' ', 'in', ' ', 'an', ' ', 'attempt', ' ', 'to', ' ', 'get', ' ', 'us', ' ', 'to', ' ', 'stop', ' ', 'canceling', ',', ' ', 'the', ' ', 'host', ' ', 'sent', ' ', 'a', ' ', 'maintenance', ' ', 'worker', ' ', 'to', ' ', 'come', ' ', 'and', ' ', 'rectify', ' ', 'the', ' ', 'roach', ' ', 'situation', '.', ' ', 'there', ' ', 'were', ' ', 'a', ' ', 'few', ' ', 'problems', ' ', 'i', ' ', 'had', ' ', 'with', ' ', 'that', '.', ' ', 'for', ' ', 'one', ',', ' ', 'we', ' ', 'were', ' ', 'not', ' ', 'notified', ' ', 'that', ' ', 'someone', ' ', 'would', ' ', 'be', ' ', 'coming', ' ', 'into', ' ', 'the', ' ', 'apartment', ',', ' ', 'which', ' ', 'brings', ' ', 'up', ' ', 'my', ' ', 'next', ' ', 'issue', ' ', 'of', ' ', 'the', ' ', 'maintenance', ' ', 'worker', ' ', 'letting', ' ', 'himself', ' ', 'in', ' ', 'the', ' ', 'door', ' ', 'with', ' ', 'the', ' ', 'key', ' ', 'passcode', ' ', 'that', ' ', 'was', ' ', 'on', ' ', 'the', ' ', 'door', ' ', 'while', ' ', 'i', ' ', 'was', ' ', 'half', ' ', 'dressed', ' ', 'standing', ' ', 'in', ' ', 'the', ' ', 'living', ' ', 'room', '.', ' ', 'i', ' ', 'felt', ' ', 'very', ' ', 'violated', ' ', 'and', ' ', 'uncomfortable', ',', ' ', 'and', ' ', 'definitely', ' ', 'not', ' ', 'at', ' ', 'ease', ' ', 'with', ' ', 'the', ' ', 'host', ' ', 'and', ' ', 'the', ' ', 'whole', ' ', 'situation', '.', ' ', 'as', ' ', 'the', ' ', 'maintenance', ' ', 'worker', ' ', 'arrived', ',', ' ', 'he', ' ', 'immediately', ' ', 'began', ' ', 'doing', ' ', 'his', ' ', 'work', ',', ' ', 'already', ' ', 'aware', ' ', 'of', ' ', 'where', ' ', 'the', ' ', 'roach', ' ', 'infestation', ' ', 'started', '.', ' ', 'at', ' ', 'no', ' ', 'point', ',', ' ', 'did', ' ', 'we', ' ', 'discuss', ' ', 'with', ' ', 'the', ' ', 'worker', ' ', 'where', ' ', 'the', ' ', 'roaches', ' ', 'were', ' ', 'coming', ' ', 'from', ',', ' ', 'he', ' ', 'seemed', ' ', 'to', ' ', 'just', ' ', 'know', ' ', 'right', ' ', 'off', ' ', 'the', ' ', 'bat', ' ', 'as', ' ', 'if', ' ', 'this', ' ', 'has', ' ', 'happened', ' ', 'before', '.', ' ', 'as', ' ', 'i', ' ', 'watched', ' ', 'the', ' ', 'worker', ' ', 'complete', ' ', 'his', ' ', 'tasks', ',', ' ', 'and', ' ', 'leave', ' ', 'roach', ' ', 'traps', ' ', 'around', ' ', 'the', ' ', 'kitchen', ',', ' ', 'under', ' ', 'the', ' ', 'sink', ',', ' ', 'and', ' ', 'wherever', ' ', 'else', ' ', 'he', ' ', 'placed', ' ', 'the', ' ', 'traps', ',', ' ', 'i', ' ', 'noticed', ' ', 'that', ' ', 'these', ' ', 'traps', ' ', 'had', ' ', 'already', ' ', 'been', ' ', 'placed', ' ', 'throughout', ' ', 'the', ' ', 'apartment', ',', ' ', 'and', ' ', 'they', ' ', 'were', ' ', 'now', ' ', 'just', ' ', 'being', ' ', 'replaced', ' ', 'with', ' ', 'new', ' ', 'roach', ' ', 'traps', '.', ' ', 'we', ' ', 'as', ' ', 'guests', ',', ' ', 'unfortunately', ',', ' ', 'were', ' ', 'unaware', ' ', 'of', ' ', 'the', ' ', 'roach', ' ', 'traps', ' ', 'and', ' ', 'had', ' ', 'no', ' ', 'previous', ' ', 'knowledge', ' ', 'of', ' ', 'what', ' ', 'those', ' ', 'were', ',', ' ', 'as', ' ', 'none', ' ', 'of', ' ', 'us', ' ', 'have', ' ', 'had', ' ', 'roaches', ' ', 'in', ' ', 'our', ' ', 'own', ' ', 'homes', ',', ' ', 'which', ' ', 'made', ' ', 'us', ' ', 'extremely', ' ', 'uncomfortable', '.', ' ', 'after', ' ', 'taking', ' ', 'a', ' ', 'look', ' ', 'at', ' ', 'what', ' ', 'work', ' ', 'the', ' ', 'worker', ' ', 'had', ' ', 'done', ',', ' ', 'after', ' ', 'he', ' ', 'had', ' ', 'left', ' ', 'we', ' ', 'had', ' ', 'noticed', ' ', 'that', ' ', 'this', ' ', 'work', ' ', 'has', ' ', 'seemed', ' ', 'to', ' ', 'be', ' ', 'done', ' ', 'already', ',', ' ', 'as', ' ', 'under', ' ', 'the', ' ', 'kitchen', ' ', 'sink', ' ', 'and', ' ', 'bedroom', ' ', 'bathroom', ' ', 'sink', ',', ' ', 'there', ' ', 'was', ' ', 'what', ' ', 'looked', '...']",2018
905120,17702542,164323231,2017-06-27,4140754,Cesar,Good value for money,positive,"['good', ' ', 'value', ' ', 'for', ' ', 'money']",2017
1118213,22496483,226629214,2018-01-11,164155488,Samantha,"Great place, near the park, and very quiet neighborhood. I liked the house very much and it was pretty comfortable. Jeffery was great with communicating and everything went smoothly from check in, stay, and check out.
Tips: 
-If you decide to sleep on the outside bed, bring some ear plugs. The fridge can get a little noisy. 
-If you're bathroom shy, keep in mind the bathroom doorway is only enclosed with a curtain. I made the mistake of sleeping outside and letting my friend (a boy) sleep in the  inside room and I was too shy to use the bathroom when he was in the bedroom. I had to wake him up to step out so I could use the bathroom in peace. Haha.

I'd definitely stay here again and recommend the place. Thumbs!",positive,"['great', ' ', 'place', ',', ' ', 'near', ' ', 'the', ' ', 'park', ',', ' ', 'and', ' ', 'very', ' ', 'quiet', ' ', 'neighborhood', '.', ' ', 'i', ' ', 'liked', ' ', 'the', ' ', 'house', ' ', 'very', ' ', 'much', ' ', 'and', ' ', 'it', ' ', 'was', ' ', 'pretty', ' ', 'comfortable', '.', ' ', 'jeffery', ' ', 'was', ' ', 'great', ' ', 'with', ' ', 'communicating', ' ', 'and', ' ', 'everything', ' ', 'went', ' ', 'smoothly', ' ', 'from', ' ', 'check', ' ', 'in', ',', ' ', 'stay', ',', ' ', 'and', ' ', 'check', ' ', 'out', '.', '\n', 'tips', ':', ' ', '\n', '-', 'if', ' ', 'you', ' ', 'decide', ' ', 'to', ' ', 'sleep', ' ', 'on', ' ', 'the', ' ', 'outside', ' ', 'bed', ',', ' ', 'bring', ' ', 'some', ' ', 'ear', ' ', 'plugs', '.', ' ', 'the', ' ', 'fridge', ' ', 'can', ' ', 'get', ' ', 'a', ' ', 'little', ' ', 'noisy', '.', ' ', '\n', '-', 'if', ' ', 'you', ""'"", 're', ' ', 'bathroom', ' ', 'shy', ',', ' ', 'keep', ' ', 'in', ' ', 'mind', ' ', 'the', ' ', 'bathroom', ' ', 'doorway', ' ', 'is', ' ', 'only', ' ', 'enclosed', ' ', 'with', ' ', 'a', ' ', 'curtain', '.', ' ', 'i', ' ', 'made', ' ', 'the', ' ', 'mistake', ' ', 'of', ' ', 'sleeping', ' ', 'outside', ' ', 'and', ' ', 'letting', ' ', 'my', ' ', 'friend', ' ', '(', 'a', ' ', 'boy', ')', ' ', 'sleep', ' ', 'in', ' ', 'the', ' ', ' ', 'inside', ' ', 'room', ' ', 'and', ' ', 'i', ' ', 'was', ' ', 'too', ' ', 'shy', ' ', 'to', ' ', 'use', ' ', 'the', ' ', 'bathroom', ' ', 'when', ' ', 'he', ' ', 'was', ' ', 'in', ' ', 'the', ' ', 'bedroom', '.', ' ', 'i', ' ', 'had', ' ', 'to', ' ', 'wake', ' ', 'him', ' ', 'up', ' ', 'to', ' ', 'step', ' ', 'out', ' ', 'so', ' ', 'i', ' ', 'could', ' ', 'use', ' ', 'the', ' ', 'bathroom', ' ', 'in', ' ', 'peace', '.', ' ', 'haha', '.', '\n', '\n', 'i', ""'"", 'd', ' ', 'definitely', ' ', 'stay', ' ', 'here', ' ', 'again', ' ', 'and', ' ', 'recommend', ' ', 'the', ' ', 'place', '.', ' ', 'thumbs', '!']",2018
693197,13395511,120942096,2016-12-12,1685390,Wendy,"The location is wonderful!  This is a designer house, very tastefully beautifully with everything you need to dine in and prepare your food (great kitchen!!).  The view of the canal on the patio is wonderful--we LOVED the open fire pit at night--very relaxing, with a large seating area, and a perfect view of an enchanting canal.   The home is large and has many seating areas, which we appreciated.  The only downside is beds need to have a second mattress (or foam topper) to make them more comfortable (we could feel the wires in the mattress).   All in all, we loved staying here, and if the bed situation is improved,  we would love to stay again. I should mention the location is just a few blocks from the beach and also the famous Abbott Kinney Boulevard with great shops and restaurants --my favorites are 3 Square  and Tom's cafe)",positive,"['the', ' ', 'location', ' ', 'is', ' ', 'wonderful', '!', ' ', ' ', 'this', ' ', 'is', ' ', 'a', ' ', 'designer', ' ', 'house', ',', ' ', 'very', ' ', 'tastefully', ' ', 'beautifully', ' ', 'with', ' ', 'everything', ' ', 'you', ' ', 'need', ' ', 'to', ' ', 'dine', ' ', 'in', ' ', 'and', ' ', 'prepare', ' ', 'your', ' ', 'food', ' ', '(', 'great', ' ', 'kitchen', '!', '!', ')', '.', ' ', ' ', 'the', ' ', 'view', ' ', 'of', ' ', 'the', ' ', 'canal', ' ', 'on', ' ', 'the', ' ', 'patio', ' ', 'is', ' ', 'wonderful', '--', 'we', ' ', 'loved', ' ', 'the', ' ', 'open', ' ', 'fire', ' ', 'pit', ' ', 'at', ' ', 'night', '--', 'very', ' ', 'relaxing', ',', ' ', 'with', ' ', 'a', ' ', 'large', ' ', 'seating', ' ', 'area', ',', ' ', 'and', ' ', 'a', ' ', 'perfect', ' ', 'view', ' ', 'of', ' ', 'an', ' ', 'enchanting', ' ', 'canal', '.', ' ', ' ', ' ', 'the', ' ', 'home', ' ', 'is', ' ', 'large', ' ', 'and', ' ', 'has', ' ', 'many', ' ', 'seating', ' ', 'areas', ',', ' ', 'which', ' ', 'we', ' ', 'appreciated', '.', ' ', ' ', 'the', ' ', 'only', ' ', 'downside', ' ', 'is', ' ', 'beds', ' ', 'need', ' ', 'to', ' ', 'have', ' ', 'a', ' ', 'second', ' ', 'mattress', ' ', '(', 'or', ' ', 'foam', ' ', 'topper', ')', ' ', 'to', ' ', 'make', ' ', 'them', ' ', 'more', ' ', 'comfortable', ' ', '(', 'we', ' ', 'could', ' ', 'feel', ' ', 'the', ' ', 'wires', ' ', 'in', ' ', 'the', ' ', 'mattress', ')', '.', ' ', ' ', ' ', 'all', ' ', 'in', ' ', 'all', ',', ' ', 'we', ' ', 'loved', ' ', 'staying', ' ', 'here', ',', ' ', 'and', ' ', 'if', ' ', 'the', ' ', 'bed', ' ', 'situation', ' ', 'is', ' ', 'improved', ',', ' ', ' ', 'we', ' ', 'would', ' ', 'love', ' ', 'to', ' ', 'stay', ' ', 'again', '.', ' ', 'i', ' ', 'should', ' ', 'mention', ' ', 'the', ' ', 'location', ' ', 'is', ' ', 'just', ' ', 'a', ' ', 'few', ' ', 'blocks', ' ', 'from', ' ', 'the', ' ', 'beach', ' ', 'and', ' ', 'also', ' ', 'the', ' ', 'famous', ' ', 'abbott', ' ', 'kinney', ' ', 'boulevard', ' ', 'with', ' ', 'great', ' ', 'shops', ' ', 'and', ' ', 'restaurants', ' ', '--', 'my', ' ', 'favorites', ' ', 'are', ' ', '3', ' ', 'square', ' ', ' ', 'and', ' ', 'tom', ""'"", 's', ' ', 'cafe', ')']",2016
546381,9561621,229633527,2018-01-24,9080352,Anupam,"No complaints here. Responsive host, great location just a stones throw from the beach, clean place, was exactly what I hoped it would be",positive,"['no', ' ', 'complaints', ' ', 'here', '.', ' ', 'responsive', ' ', 'host', ',', ' ', 'great', ' ', 'location', ' ', 'just', ' ', 'a', ' ', 'stones', ' ', 'throw', ' ', 'from', ' ', 'the', ' ', 'beach', ',', ' ', 'clean', ' ', 'place', ',', ' ', 'was', ' ', 'exactly', ' ', 'what', ' ', 'i', ' ', 'hoped', ' ', 'it', ' ', 'would', ' ', 'be']",2018
846160,16376837,211666017,2017-11-13,134982526,Norma,"House is located in a quiet neighborhood. Stay away from lower Polk (Website hidden by Airbnb) gets ugly and if you go to the nearest Vons, don't go alone! 
The house did the job, for the most part. Our stay was very brief so we didn't really spend too much time there. It was a bit on the dirty side, the floors and the bathroom walls specifically. The bathroom fan didn't work, not sure if it was permanent or just our bad luck-did not bother asking host.
Wish there was more family friendly viewing variety as far as the satellite  channel programing-but now I'm just getting picky. 
Will most likely not stay in Sylmar again because of the overall town experience.",positive,"['house', ' ', 'is', ' ', 'located', ' ', 'in', ' ', 'a', ' ', 'quiet', ' ', 'neighborhood', '.', ' ', 'stay', ' ', 'away', ' ', 'from', ' ', 'lower', ' ', 'polk', ' ', '(', 'website', ' ', 'hidden', ' ', 'by', ' ', 'airbnb', ')', ' ', 'gets', ' ', 'ugly', ' ', 'and', ' ', 'if', ' ', 'you', ' ', 'go', ' ', 'to', ' ', 'the', ' ', 'nearest', ' ', 'vons', ',', ' ', 'don', ""'"", 't', ' ', 'go', ' ', 'alone', '!', ' ', '\n', 'the', ' ', 'house', ' ', 'did', ' ', 'the', ' ', 'job', ',', ' ', 'for', ' ', 'the', ' ', 'most', ' ', 'part', '.', ' ', 'our', ' ', 'stay', ' ', 'was', ' ', 'very', ' ', 'brief', ' ', 'so', ' ', 'we', ' ', 'didn', ""'"", 't', ' ', 'really', ' ', 'spend', ' ', 'too', ' ', 'much', ' ', 'time', ' ', 'there', '.', ' ', 'it', ' ', 'was', ' ', 'a', ' ', 'bit', ' ', 'on', ' ', 'the', ' ', 'dirty', ' ', 'side', ',', ' ', 'the', ' ', 'floors', ' ', 'and', ' ', 'the', ' ', 'bathroom', ' ', 'walls', ' ', 'specifically', '.', ' ', 'the', ' ', 'bathroom', ' ', 'fan', ' ', 'didn', ""'"", 't', ' ', 'work', ',', ' ', 'not', ' ', 'sure', ' ', 'if', ' ', 'it', ' ', 'was', ' ', 'permanent', ' ', 'or', ' ', 'just', ' ', 'our', ' ', 'bad', ' ', 'luck', '-', 'did', ' ', 'not', ' ', 'bother', ' ', 'asking', ' ', 'host', '.', '\n', 'wish', ' ', 'there', ' ', 'was', ' ', 'more', ' ', 'family', ' ', 'friendly', ' ', 'viewing', ' ', 'variety', ' ', 'as', ' ', 'far', ' ', 'as', ' ', 'the', ' ', 'satellite', ' ', ' ', 'channel', ' ', 'programing', '-', 'but', ' ', 'now', ' ', 'i', ""'"", 'm', ' ', 'just', ' ', 'getting', ' ', 'picky', '.', ' ', '\n', 'will', ' ', 'most', ' ', 'likely', ' ', 'not', ' ', 'stay', ' ', 'in', ' ', 'sylmar', ' ', 'again', ' ', 'because', ' ', 'of', ' ', 'the', ' ', 'overall', ' ', 'town', ' ', 'experience', '.']",2017
326016,4596007,245108497,2018-03-20,19525638,Makenna,"Scott's place is perfectly sized for a single or couple in need of a great location in Echo Park. It's literally steps from the main stretch of Sunset, and a quick walk to the Park.

Unfortunately during my stay the Wifi wasn't working, and I didn't receive a response at all until my last day at the apartment. Scott seemed to place a lot of the blame on me for not fiddling with it myself (I didn't want to mess with his things, as it is his residence which he mentions in his description - I was trying to be polite). This issue means more or less to certain people, but WiFi is a necessity for me and we seemed to disagree on what that issue was worth in the end. If this issue hadn't happened, it would have been a great spot to stay.",positive,"['scott', ""'"", 's', ' ', 'place', ' ', 'is', ' ', 'perfectly', ' ', 'sized', ' ', 'for', ' ', 'a', ' ', 'single', ' ', 'or', ' ', 'couple', ' ', 'in', ' ', 'need', ' ', 'of', ' ', 'a', ' ', 'great', ' ', 'location', ' ', 'in', ' ', 'echo', ' ', 'park', '.', ' ', 'it', ""'"", 's', ' ', 'literally', ' ', 'steps', ' ', 'from', ' ', 'the', ' ', 'main', ' ', 'stretch', ' ', 'of', ' ', 'sunset', ',', ' ', 'and', ' ', 'a', ' ', 'quick', ' ', 'walk', ' ', 'to', ' ', 'the', ' ', 'park', '.', '\n', '\n', 'unfortunately', ' ', 'during', ' ', 'my', ' ', 'stay', ' ', 'the', ' ', 'wifi', ' ', 'wasn', ""'"", 't', ' ', 'working', ',', ' ', 'and', ' ', 'i', ' ', 'didn', ""'"", 't', ' ', 'receive', ' ', 'a', ' ', 'response', ' ', 'at', ' ', 'all', ' ', 'until', ' ', 'my', ' ', 'last', ' ', 'day', ' ', 'at', ' ', 'the', ' ', 'apartment', '.', ' ', 'scott', ' ', 'seemed', ' ', 'to', ' ', 'place', ' ', 'a', ' ', 'lot', ' ', 'of', ' ', 'the', ' ', 'blame', ' ', 'on', ' ', 'me', ' ', 'for', ' ', 'not', ' ', 'fiddling', ' ', 'with', ' ', 'it', ' ', 'myself', ' ', '(', 'i', ' ', 'didn', ""'"", 't', ' ', 'want', ' ', 'to', ' ', 'mess', ' ', 'with', ' ', 'his', ' ', 'things', ',', ' ', 'as', ' ', 'it', ' ', 'is', ' ', 'his', ' ', 'residence', ' ', 'which', ' ', 'he', ' ', 'mentions', ' ', 'in', ' ', 'his', ' ', 'description', ' ', '-', ' ', 'i', ' ', 'was', ' ', 'trying', ' ', 'to', ' ', 'be', ' ', 'polite', ')', '.', ' ', 'this', ' ', 'issue', ' ', 'means', ' ', 'more', ' ', 'or', ' ', 'less', ' ', 'to', ' ', 'certain', ' ', 'people', ',', ' ', 'but', ' ', 'wifi', ' ', 'is', ' ', 'a', ' ', 'necessity', ' ', 'for', ' ', 'me', ' ', 'and', ' ', 'we', ' ', 'seemed', ' ', 'to', ' ', 'disagree', ' ', 'on', ' ', 'what', ' ', 'that', ' ', 'issue', ' ', 'was', ' ', 'worth', ' ', 'in', ' ', 'the', ' ', 'end', '.', ' ', 'if', ' ', 'this', ' ', 'issue', ' ', 'hadn', ""'"", 't', ' ', 'happened', ',', ' ', 'it', ' ', 'would', ' ', 'have', ' ', 'been', ' ', 'a', ' ', 'great', ' ', 'spot', ' ', 'to', ' ', 'stay', '.']",2018
641721,12203135,223085904,2017-12-31,3643011,Samantha,Mario's place was perfect. Very clean and stylish. Super comfortable beds and lots of clean towels. Great location. Highly recommend!,positive,"['mario', ""'"", 's', ' ', 'place', ' ', 'was', ' ', 'perfect', '.', ' ', 'very', ' ', 'clean', ' ', 'and', ' ', 'stylish', '.', ' ', 'super', ' ', 'comfortable', ' ', 'beds', ' ', 'and', ' ', 'lots', ' ', 'of', ' ', 'clean', ' ', 'towels', '.', ' ', 'great', ' ', 'location', '.', ' ', 'highly', ' ', 'recommend', '!']",2017
429474,6725028,52026057,2015-10-25,36825380,Tristen,"Great place to crash, roommates were cool! Definitely satisfied!",positive,"['great', ' ', 'place', ' ', 'to', ' ', 'crash', ',', ' ', 'roommates', ' ', 'were', ' ', 'cool', '!', ' ', 'definitely', ' ', 'satisfied', '!']",2015
651887,12429294,283834561,2018-06-30,98729558,Feng,Peter was a great host. Fast response and thoughtful. The place is pretty clean with great location.,positive,"['peter', ' ', 'was', ' ', 'a', ' ', 'great', ' ', 'host', '.', ' ', 'fast', ' ', 'response', ' ', 'and', ' ', 'thoughtful', '.', ' ', 'the', ' ', 'place', ' ', 'is', ' ', 'pretty', ' ', 'clean', ' ', 'with', ' ', 'great', ' ', 'location', '.']",2018
316972,4462099,63837121,2016-02-27,59315777,Hope,"The house was awesome! And the location was perfect for getting around town easily :) both Anya and Peter were friendly, respectful, and gracious. The bed was nice and comfy and the view from the back yard is super cool if you've never seen the Hollywood sign ",positive,"['the', ' ', 'house', ' ', 'was', ' ', 'awesome', '!', ' ', 'and', ' ', 'the', ' ', 'location', ' ', 'was', ' ', 'perfect', ' ', 'for', ' ', 'getting', ' ', 'around', ' ', 'town', ' ', 'easily', ' ', ':', ')', ' ', 'both', ' ', 'anya', ' ', 'and', ' ', 'peter', ' ', 'were', ' ', 'friendly', ',', ' ', 'respectful', ',', ' ', 'and', ' ', 'gracious', '.', ' ', 'the', ' ', 'bed', ' ', 'was', ' ', 'nice', ' ', 'and', ' ', 'comfy', ' ', 'and', ' ', 'the', ' ', 'view', ' ', 'from', ' ', 'the', ' ', 'back', ' ', 'yard', ' ', 'is', ' ', 'super', ' ', 'cool', ' ', 'if', ' ', 'you', ""'"", 've', ' ', 'never', ' ', 'seen', ' ', 'the', ' ', 'hollywood', ' ', 'sign', ' ']",2016
